      Date,          T,          P,         Ep,          I,         Ea,       Dsum,         Db,        Dmp
1993-05-29,  18.742934,   0.000000,   2.249152,   0.000000,   2.249152,  -2.249152,  -2.249152,   0.000000
1993-05-30,  16.419955,   0.000000,   1.970395,   0.000000,   1.970395,  -1.970395,  -1.970395,   0.000000
1993-05-31,  14.296028,   5.186514,   1.715523,   0.000000,   3.147473,   0.539041,   0.539041,   0.000000
1993-06-01,  10.737231,   0.000000,   1.288468,   0.000000,   1.356518,  -1.356518,  -1.356518,   0.000000
1993-06-02,  16.965245,  13.914486,   2.035829,   0.000000,   3.535829,   8.878657,   8.878657,   0.000000
1993-06-03,  16.483524,   0.000000,   1.978023,   0.000000,   1.978023,  -1.978023,  -1.978023,   0.000000
1993-06-04,   6.667160,   1.782910,   0.800059,   0.000000,   1.467869,  -1.184960,  -1.184960,   0.000000
1993-06-05,  27.098235,   1.640946,   3.251788,   0.000000,   4.751788,  -3.778652,  -3.778652,   0.000000
1993-06-06,  11.667626,   4.835750,   1.400115,   0.000000,   2.568793,   0.766957,   0.766957,   0.000000
1993-06-07,  16.225516,   0.000000,   1.947062,   0.000000,   2.278384,  -2.278384,  -2.278384,   0.000000
1993-06-08,  11.080885,   0.000000,   1.329706,   0.000000,   1.329706,  -1.329706,  -1.329706,   0.000000
1993-06-09,  15.951152,   5.750070,   1.914138,   0.000000,   3.414138,   0.835932,   0.835932,   0.000000
1993-06-10,   9.935115,  14.789676,   1.192214,   0.000000,   2.187356,  11.102320,  11.102320,   0.000000
1993-06-11,   9.935852,   2.456377,   1.192302,   0.000000,   2.187518,  -0.726283,  -0.726283,   0.000000
1993-06-12,  12.986092,   7.042795,   1.558331,   0.000000,   2.859072,   3.188507,   3.188507,   0.000000
1993-06-13,  16.646957,   3.874620,   1.997635,   0.000000,   3.497635,  -0.923756,  -0.923756,   0.000000
1993-06-14,  20.443466,   3.379730,   2.453216,   0.000000,   3.953216,  -2.073486,  -2.073486,   0.000000
